"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"C6orf57",83.2384264347368,0.28420008614582,0.0533808242167501,8.17342979744423e-08,1.43819747873287e-07
"TLR10",41.0077693853323,0.673875107464096,0.132299592195597,8.20035537343419e-08,1.44278053406029e-07
"CHRNE",22.7452106634391,0.49705875101839,0.0950981008231633,8.22633397903127e-08,1.4471960130636e-07
"ITFG1",995.673710434658,-0.293494045113705,0.0551752333318059,8.25995677403076e-08,1.45295518460511e-07
"TSPYL2",585.019077933551,-0.321406367876326,0.0605373686988141,8.3064701432148e-08,1.46098037485688e-07
"ARF1",14630.0100977829,0.229212809060088,0.0429643289408956,8.32505586918022e-08,1.46409232788853e-07
"LOC728875",76.0603114598136,0.669040119586429,0.131355349699448,8.38925683383221e-08,1.47522491257879e-07
"CNOT10",710.824865623866,0.182031976797441,0.0340713640664122,8.40600617315573e-08,1.478011783238e-07
"AP1S1",1096.84469214649,0.278777448883758,0.0524011746232295,8.4253970115306e-08,1.4812396559413e-07
"ITGA8",43.0991003907546,-0.665650393656876,0.130637184655377,8.42617035273318e-08,1.4812396559413e-07
"PGS1",535.973478898705,0.263793004856107,0.0495464130753052,8.42830573780344e-08,1.48145626893688e-07
"SSFA2",3406.11341566603,-0.565408863006483,0.109246843255586,8.43406151997727e-08,1.48230913009951e-07
"THAP8",148.579204692175,0.284965013742442,0.0535872983238778,8.44801962795315e-08,1.48460323502588e-07
"USP18",594.347884586645,0.44615153618662,0.0849696734287016,8.48424022980944e-08,1.4908087036911e-07
"P704P",19.7075443342462,0.337075971367014,0.0636125017696014,8.52616515185441e-08,1.49801507054271e-07
"NDUFB11",1724.79404584692,0.327653911511105,0.0617997741915759,8.54576798220633e-08,1.50129840647028e-07
"POLD3",592.3177773144,0.325924218338084,0.0614898699114673,8.6406470188464e-08,1.51780395213255e-07
"FOXD4L1",7.68293934608144,-0.536489404449603,0.103399461130842,8.78844006382092e-08,1.54359976835694e-07
"DNAH14",175.521513321507,0.351268852564277,0.0664491650168189,8.8716601459088e-08,1.55804969350473e-07
"CRISPLD2",1871.47018743907,-0.467481543795633,0.0893898949989798,8.9141129903437e-08,1.56533770881713e-07
"PDGFRL",535.300466273035,-0.482174543393212,0.0923665281555908,8.95313774975141e-08,1.57202224908127e-07
"DLL4",277.410688269297,-0.349527096409101,0.0661519595389903,9.03053895853283e-08,1.58544290417226e-07
"C4orf36",11.2685008267639,-0.437482282657414,0.0834589803751021,9.12507906221273e-08,1.60186934778976e-07
"KIAA0317",936.017836876703,0.203660651229647,0.0382567011726964,9.13491497386949e-08,1.6034244014594e-07
"HBXIP",1240.95907230689,0.233934545292871,0.0440000088876419,9.14992717519364e-08,1.60588760383802e-07
"PIAS4",382.45403532039,-0.23327727443086,0.0438861688281895,9.21741659487089e-08,1.61755947796798e-07
"FLJ42709",80.4197934613282,-0.485509970715592,0.0931546962031949,9.26439128487394e-08,1.62562912115733e-07
"RBPMS",1149.53316295714,-0.381440620336572,0.0724485135427047,9.31257535751964e-08,1.63390922654182e-07
"CDADC1",138.977864412087,-0.210705785680209,0.0396180954949178,9.32137995241372e-08,1.63527909475339e-07
"HUS1",303.741286311568,0.198545602674592,0.0373276367259332,9.41709543834475e-08,1.65189409127547e-07
"PARN",1648.34393404925,-0.19273645700526,0.0362314424938898,9.44362789135405e-08,1.65637113239821e-07
"XKR8",204.415037827942,0.225979544400467,0.0425366200204869,9.45241708569552e-08,1.65773545874761e-07
"L3MBTL",95.7629630688734,-0.497411823290331,0.0956706127389012,9.53182649184382e-08,1.67148332206237e-07
"CSMD1",21.356907023375,1.04420431507694,0.217669079234198,9.59392711223788e-08,1.68219333428154e-07
"ANK1",62.6075756648053,-0.870222093026182,0.177788527714799,9.83747882276055e-08,1.72452885678894e-07
"SRGAP3",237.023614712794,-0.399586515693347,0.0761588611109619,9.83693179728143e-08,1.72452885678894e-07
"CD93",2026.95963693778,-0.362033302736953,0.0688108029414459,9.93194357168342e-08,1.74090265448091e-07
"TMEM99",483.918518046729,-0.36470725069518,0.0693422777815615,9.96841864660859e-08,1.74710942472829e-07
"SLC35A2",1165.19862950828,0.233983568534746,0.044142973626932,9.99431086329672e-08,1.75146026806256e-07
"KIAA1383",120.276502025701,0.434119166374849,0.0830857456840872,1.00949545857528e-07,1.7689086643532e-07
