"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig"
"DGUOK",845.131848088665,0.0264168148989905,0.0421583374101108,0.496809916653655,0.622713539268768,"NS"
"FLJ35024",9.61092952496043,-0.0417940365776064,0.089881307274494,0.497042056984487,0.622956842805117,"NS"
"KLF13",1581.17100748827,-0.0316559259838984,0.0532189740394618,0.497399525252193,0.623319606994819,"NS"
"TIGD1",126.900384384087,-0.0313835043845507,0.052592157209771,0.497407600429539,0.623319606994819,"NS"
"ZBED3",32.8051957234501,-0.0349561930944194,0.0616302187448239,0.497537564170685,0.623434776920369,"NS"
"PRDX4",1897.71145457298,0.030892945124999,0.0515502037977659,0.4978418956329,0.623768402352955,"NS"
"FAHD2A",312.237889611695,0.0306066530906586,0.0509614663885554,0.498163492082866,0.624123607174717,"NS"
"RIPK2",690.946219772391,0.0311570986386092,0.0522471719372969,0.498446272646821,0.624430130944293,"NS"
"EPHA2",339.461672328751,-0.0352019357056294,0.0625769860257309,0.498599468304695,0.624542499950636,"NS"
"RAET1G",10.3735417477767,-0.0422880961473029,0.0947429054167455,0.498612222352385,0.624542499950636,"NS"
"GNA11",550.937596391133,0.0301758033056694,0.0501119194060515,0.498816493433184,0.624750590941891,"NS"
"UBE2D4",294.140136481307,0.0238921550575768,0.0376925789728169,0.499067176900338,0.625016775596669,"NS"
"PPP2R1B",712.296299320189,0.0278775637220148,0.0453315506061358,0.499196624012808,0.625131098383442,"NS"
"ZNF738",248.94868686449,-0.0337822831621661,0.0588589984204206,0.499479982020529,0.625438127616441,"NS"
"TOMM20",7247.20012621275,-0.0269118009479277,0.043450425139821,0.499552221595012,0.625480772143078,"NS"
"C1orf103",551.597608160138,-0.0287257190480976,0.0471356716594527,0.499656515043317,0.62551573350589,"NS"
"TELO2",863.52118463174,-0.0337005781684763,0.0586757214924003,0.499633663128344,0.62551573350589,"NS"
"C14orf79",357.883858494972,0.0317473579145084,0.0538679491075417,0.499914603859,0.62569537941735,"NS"
"C1QC",2211.91303943633,0.037127758108582,0.0689923544187535,0.499909360522433,0.62569537941735,"NS"
"NUDT13",43.0550824619976,0.0335100898307022,0.0582217994719049,0.499848727000696,0.62569537941735,"NS"
"C13orf27",181.727895736833,0.031041820605433,0.0523003737325216,0.500358181977448,0.626202718234592,"NS"
"PAOX",122.938789793409,0.0306777004618782,0.0515026080445714,0.500549199407543,0.626393921733764,"NS"
"HLA.DRB5",1885.13447980359,-0.0412613241534092,0.0887277568083936,0.500727491332623,0.626569172371835,"NS"
"LAPTM5",4695.67372417401,0.034660620190734,0.0615402117700121,0.500786538002744,0.62659519393698,"NS"
"GIPC3",119.692122606788,-0.0333343444792206,0.0579743802278062,0.500880450644745,0.626616974340275,"NS"
"KIAA0913",1590.46180204062,-0.0244573900068515,0.0389162191165689,0.500859367652287,0.626616974340275,"NS"
"LOC728723",11.7663138726398,0.0339022985972298,0.0595810997595894,0.501388815539664,0.627205054399025,"NS"
"COL4A4",63.9779128583928,-0.0408371835183176,0.0864607793364549,0.501467315609634,0.627229977811313,"NS"
"PEF1",1676.76532814717,-0.0222569183192729,0.034990431311789,0.501487492780216,0.627229977811313,"NS"
"POLB",727.048579847629,-0.0352351129395262,0.0633776875239856,0.501523609631437,0.627229977811313,"NS"
"USP10",1639.17466521253,0.0237427749379396,0.0376812390368041,0.501643605821725,0.627332155658118,"NS"
"SEPT6",1044.81946143162,0.0319607980972433,0.0547326897084275,0.501905828758253,0.627612166480072,"NS"
"C19orf47",386.991056072031,-0.0281238422988005,0.0462427704818413,0.502246366055101,0.627990055900207,"NS"
"LEAP2",5.66998749313275,0.0387114992109922,0.0759527419316758,0.502378706827611,0.62810758636415,"NS"
"ALDH3A2",1892.32403241989,-0.0352303036464548,0.0636806857344279,0.502812811585294,0.628269659472776,"NS"
"API5",2687.70586770141,0.0222364023604572,0.0350645092360867,0.502683437770317,0.628269659472776,"NS"
"GSDMD",1581.83283070764,-0.0354070916134264,0.0642156641578717,0.502815166088034,0.628269659472776,"NS"
"IL18",211.317781965259,-0.0377696385678694,0.0722310033920982,0.502712934707103,0.628269659472776,"NS"
"NFIC",1058.4190028018,0.031558923060983,0.0539239501314918,0.502782251299264,0.628269659472776,"NS"
"RGS13",10.1154330528639,-0.0422030503031046,0.0975436304048514,0.502695367750524,0.628269659472776,"NS"
"RPL30",17137.8778981825,0.0325815029266649,0.0564304323357882,0.502802581024827,0.628269659472776,"NS"
"SPON2",1118.61069746051,0.0391918372620534,0.0781896968944126,0.502558912118366,0.628269659472776,"NS"
"NRGN",71.0031222624115,0.0371199871901783,0.0698833336496137,0.502907926442036,0.628337635805583,"NS"
"LSM6",207.813485422693,0.0241124695344321,0.0385114713061645,0.503090721700641,0.628518083601144,"NS"
"FBXO7",2016.53467821035,0.0210183127693488,0.0329731603300303,0.503288268102645,0.628716931273501,"NS"
"CYTH4",351.862679826429,-0.0361606334677586,0.0667868397387408,0.503543285439912,0.62893957749075,"NS"
"ZNF273",190.24185023091,-0.0293620790114329,0.049048647338066,0.503518382672227,0.62893957749075,"NS"
"ASAH1",6722.94880917984,-0.0362070931611188,0.0670235135085315,0.503843792190629,0.629265852962025,"NS"
"DUSP2",221.661495664087,-0.0382134754854769,0.0744477403739836,0.503958166473891,0.629265852962025,"NS"
"LRRN1",532.106436396691,-0.0419382251512039,0.0962805228644815,0.503902530862089,0.629265852962025,"NS"
"NRN1",271.034640921986,-0.0381602418200217,0.0742188280678235,0.503933780223075,0.629265852962025,"NS"
"KIAA1586",142.606898941804,-0.0297876869117723,0.0500709918796534,0.504093413453339,0.629347696823903,"NS"
"MTIF2",853.844170017142,0.0210537777839393,0.0331050128382839,0.504100551250011,0.629347696823903,"NS"
"CCT6B",74.6562546977045,0.0351402706316461,0.0637742795461795,0.504280684660079,0.629428672311547,"NS"
"LIF",197.662618938151,-0.0406406723476438,0.0869309179020503,0.504272746577312,0.629428672311547,"NS"
"SEC22B",2048.89469670338,0.0295700020859497,0.0496169891978398,0.504269176212514,0.629428672311547,"NS"
"CSDC2",48.5626856605644,0.0412116619884352,0.0910054640477193,0.50454977009513,0.629673030056001,"NS"
"FBXL8",73.6411682127242,0.0386722157247308,0.0766525715859943,0.504553335725234,0.629673030056001,"NS"
"C15orf56",11.1789076158,-0.0394396602365747,0.0803240456042238,0.504617731516971,0.629705420886684,"NS"
"PIBF1",388.624154554172,-0.026985183861201,0.0442616260195788,0.504851461973432,0.629949101050182,"NS"
"NAALADL1",41.33188254047,-0.0361918299483465,0.067278219062138,0.504926039994297,0.629994170244998,"NS"
"TMEM161A",574.057369477651,0.0309170838071814,0.0528247664435471,0.505197973707197,0.630285453716496,"NS"
"RAB3A",132.997260886527,0.0352283500791584,0.0643168609699027,0.505370561917024,0.630452758720795,"NS"
"PTH1R",34.0363548997512,-0.0408757396090827,0.0892475468913401,0.505453139781404,0.630507758358147,"NS"
"MAVS",2499.93458667937,-0.0251481832175527,0.0407428067041071,0.505632105103436,0.630682975230288,"NS"
"PARD6A",113.197317178334,0.0356550987534016,0.0657355388342788,0.505683493161193,0.630699048383851,"NS"
"CLCNKA",11.2402210024858,-0.0417934630214821,0.0966513659503199,0.505760466296166,0.630746231363897,"NS"
"RORC",779.187343066675,0.0386223255784988,0.0769392627009974,0.50579833314182,0.630746231363897,"NS"
"DNMT1",2165.17504640997,-0.0274686462496198,0.0453988441501632,0.506022550950847,0.630858580212163,"NS"
"PRSS33",32.8650285359811,0.0449360306022164,0.167224611013913,0.506080984223676,0.630858580212163,"NS"
"THSD1",113.11316725647,-0.0327119810455992,0.0573932522456675,0.506025940618543,0.630858580212163,"NS"
"TLR8",71.2843928939566,0.0402495580348781,0.0855035437477877,0.50594894815341,0.630858580212163,"NS"
"TMEM204",319.932390566555,0.0347365898998852,0.0629986524873606,0.506042876008595,0.630858580212163,"NS"
"ARSA",915.270801739752,-0.0336378849560006,0.0599120126749204,0.506263904759657,0.631004457964043,"NS"
"NENF",1675.51931098751,-0.0338148922662003,0.060404002846182,0.506275049815117,0.631004457964043,"NS"
"ZNF674",70.8137293893321,-0.0242623211064401,0.0391359108474998,0.506337228188703,0.631033942099753,"NS"
"ICOS",47.6123643075583,0.041570180583898,0.0952566700359323,0.506380104508323,0.631039367968874,"NS"
"LIN7B",47.471963447611,0.0374937880022242,0.072454189157071,0.506473899335852,0.631108241672036,"NS"
"IFI6",7480.88873483106,0.0415099003507352,0.0949198334563652,0.506583444484275,0.631152839921922,"NS"
"LGALS2",31.6873447028271,-0.042425443750543,0.103708602394875,0.506586749239572,0.631152839921922,"NS"
"SHROOM1",1126.44410373886,0.0421742963277149,0.101206823998587,0.506731913224697,0.631285684883547,"NS"
"APH1A",6530.08017109667,-0.0237763112650997,0.0382808821969635,0.506866891470087,0.631405821229772,"NS"
"TBX2",223.986844953316,-0.036702229704025,0.0696675598131308,0.507024216031438,0.631553774071248,"NS"
"PAX1",19.259276972797,0.0437561341969245,0.123267209897201,0.507124345321246,0.631630466902929,"NS"
"CASD1",1195.60987795749,-0.0374144727394035,0.0724344378324532,0.50731328697164,0.631817756700558,"NS"
"C19orf22",1673.97575268813,0.0274283750054004,0.0455161552051057,0.507526899773983,0.632035741614536,"NS"
"AIP",952.362844745443,0.031006259130987,0.0534873883200563,0.507817375403499,0.632349405282,"NS"
"ALS2CL",173.863498983881,-0.0375418118923098,0.0732336915124331,0.5081457243912,0.632710178720906,"NS"
"C21orf15",31.3067062789878,0.0429871442058654,0.112980648005491,0.508325336497542,0.632885713853176,"NS"
"TRMT5",500.218668412435,-0.0208983131364918,0.0332048788607807,0.508404109019527,0.632935682463055,"NS"
"DLX1",55.3034299764053,0.0439496112224914,0.130272252101714,0.508529396348322,0.632949704360167,"NS"
"EXOC3",1168.50902101872,-0.022474981173213,0.0360422033096752,0.50847419965717,0.632949704360167,"NS"
"MRPL39",409.072353245726,0.0254819119183255,0.041725362746199,0.508531289853132,0.632949704360167,"NS"
"C9orf64",488.742269989628,-0.0266753422732792,0.0441228652495399,0.508674368275025,0.63307968596818,"NS"
"RAB38",201.83449386636,-0.0407330365684933,0.0905333094847765,0.508767276359942,0.633147212189638,"NS"
"MAPKAPK2",5356.18863373848,-0.0291002591337631,0.0492986076437842,0.508987337026258,0.633372954104158,"NS"
"STK10",832.517400160475,0.0280593712831187,0.0470531649498789,0.509077952512243,0.633437595146453,"NS"
"ANGEL1",538.093130196923,-0.025662178711517,0.0421553380707996,0.509166037240624,0.633477777081982,"NS"
"PCDHB12",33.5804894248819,0.0367460432759953,0.0705132785697841,0.509187588720985,0.633477777081982,"NS"
"TMCO7",237.079324929783,-0.0268067811429257,0.0444681490076873,0.509277803079805,0.633541896434559,"NS"
"SIGIRR",893.188736475466,-0.0339637105618203,0.0615307780568985,0.509392511812883,0.633621161608111,"NS"
"STRADB",296.886076673403,-0.0291156497795734,0.0493983992874075,0.509418881532191,0.633621161608111,"NS"
"EXOC1",882.721098686206,0.0202865922894216,0.0322389940810946,0.509716753657845,0.63394352301793,"NS"
"GEMIN8P4",34.3764037068837,-0.0335367567555489,0.0604021232943693,0.509769846965699,0.633961422953622,"NS"
"PPRC1",1147.95814588476,0.0209645074534109,0.033451549396467,0.509878876374599,0.634048878303523,"NS"
"ATP8A1",343.000453261408,-0.038575267324699,0.078546172373826,0.510067328083816,0.634186937483188,"NS"
"KIAA0020",776.702035525542,-0.0274915247991008,0.0459889895707118,0.510056921649613,0.634186937483188,"NS"
"SERPINA11",312.369116735658,-0.0429191837075506,0.114792481922958,0.510142203298815,0.63423189376426,"NS"
"SPCS2",935.661309377519,0.0321829862650311,0.0568587188547531,0.510240917350196,0.634306478493858,"NS"
"CHTF8",2066.64100080283,0.019677679758727,0.0312249722327431,0.510339053065307,0.634332197303497,"NS"
"ZNF155",166.699473886185,0.0272173596365094,0.0454493337733158,0.510301256705566,0.634332197303497,"NS"
"RAB6B",197.966662042472,0.0371713305476195,0.0726383772568559,0.51064995632606,0.634670480620424,"NS"
"SLC22A18",465.149834481902,-0.036302540989492,0.0694063593439667,0.510811897012654,0.63482358584055,"NS"
"TSEN15",818.368885994951,0.0258659595721138,0.0427676866782129,0.510880013433857,0.634860074348355,"NS"
"SIT1",57.3802866651831,0.0408365106216276,0.0930009838322584,0.51100667816894,0.634969308585709,"NS"
"NEU3",117.774778185816,-0.0370885924721755,0.072512576475958,0.511229120268688,0.635114159937663,"NS"
"PDCD6",2098.29545564034,0.0244505438269917,0.0400242332577493,0.511176596600028,0.635114159937663,"NS"
"PNMA6A",35.5376179251691,-0.0405720002406712,0.0911307681780266,0.511239564918993,0.635114159937663,"NS"
"ITGAM",453.473337684347,-0.0371213429464478,0.0727060058572371,0.511408658869187,0.635200311484361,"NS"
"NUP35",280.831465246487,-0.0216446121702429,0.0348097499302426,0.511396483961543,0.635200311484361,"NS"
"RERE",2849.03627269952,-0.0243453442488001,0.0398493016158576,0.511425243157758,0.635200311484361,"NS"
"LEPRE1",1035.64027404753,0.0323151113400044,0.0574766285735031,0.511616278207945,0.635389405104196,"NS"
"TCN2",505.54584863367,-0.032829990974696,0.0588676681407814,0.511690734315277,0.63543369864442,"NS"
"ARMC3",40.8911547051002,0.0421532436738226,0.107075934639443,0.512025941617837,0.635801769984975,"NS"
"SLC7A13",6.11681797980028,0.041700582393706,0.102064550256611,0.512180209126514,0.635945122845556,"NS"
"MAGED4",140.411960118062,0.040291549501987,0.0898226919164983,0.512290330301535,0.635985441505832,"NS"
"POLD3",592.3177773144,0.0307365937014939,0.0536167455246625,0.512251746440779,0.635985441505832,"NS"
"ETV7",134.235944877666,0.0388805332649796,0.0812423522057864,0.51251435136329,0.636215337199307,"NS"
"FANCB",32.2075706321989,-0.0353659219074866,0.0666744429425933,0.512553227719274,0.636215384047088,"NS"
"CHMP4B",4241.79218130471,0.0235475283479283,0.0384823302841828,0.512875564840439,0.63642625925295,"NS"
"IRF8",382.103921994647,-0.0376612742827318,0.0755449434810895,0.512956223729729,0.63642625925295,"NS"
"KIAA1429",2747.26723858909,-0.0310444765609355,0.0544937732064911,0.51294284789488,0.63642625925295,"NS"
"LY86",157.839395680022,0.0336004533219876,0.0612895619591236,0.51288921818758,0.63642625925295,"NS"
"MREG",973.237073936433,0.0304458308222894,0.0530150279794397,0.512817341953779,0.63642625925295,"NS"
"PCSK1N",96.9092991795983,0.0431676729110571,0.124076720353659,0.512956084524866,0.63642625925295,"NS"
"AK2",2517.06290583847,-0.023524100380589,0.0384996281466146,0.513458225247346,0.636904375872844,"NS"
"FOXH1",10.3726327257983,0.0401224230600601,0.0893896799179715,0.513410304939165,0.636904375872844,"NS"
"HLA.DQA2",521.535654585925,-0.039749532614868,0.0868603300860458,0.513422814013321,0.636904375872844,"NS"
"NDUFS7",750.637051616784,0.034327258600192,0.0636030112456232,0.513506589875497,0.636916139074015,"NS"
"KIAA0195",1803.19348939528,-0.028944738409487,0.0496696362704837,0.513671416633601,0.637072340693142,"NS"
"UBASH3B",176.845962642165,-0.0365790394702035,0.0713970504995356,0.513789029990201,0.63716996746684,"NS"
"LOC391322",6.13230047591242,-0.0415108961327333,0.102077883809987,0.514057235155698,0.637454320142732,"NS"
"ARSG",390.795970405966,0.0364534725229097,0.0710520765510993,0.514198885667816,0.637581708131443,"NS"
"CEP97",204.77941096177,0.0336587908666043,0.0617810414461662,0.514270974550222,0.637622830313896,"NS"
"RNF34",740.415144729612,0.0205499309969846,0.0331676799719912,0.515076701690216,0.638573484476457,"NS"
"AP4M1",481.656412891387,0.0251214447013834,0.0417948825237131,0.515134108640038,0.638596324627854,"NS"
"KIF18B",242.413944806484,-0.0373344037820252,0.0750147683771855,0.515252137330501,0.638694306591823,"NS"
"AURKC",15.2218121758014,-0.0388130322132396,0.0824470436197186,0.51560119331008,0.639019310377876,"NS"
"HSPB8",1111.60261580062,-0.0409433329174389,0.0978991555896096,0.515592453409851,0.639019310377876,"NS"
"UFM1",1638.90318800213,-0.024415153206403,0.040457412801716,0.515631356118354,0.639019310377876,"NS"
"JAKMIP2",19.0113869179455,-0.0405317084121147,0.0944391473440677,0.515866636960955,0.639165825584858,"NS"
"RPL4",23678.454798693,-0.0281785837839235,0.0482882356778408,0.515834416414336,0.639165825584858,"NS"
"WDR25",220.871798241613,0.0259161997228758,0.0434825737279467,0.515815137399621,0.639165825584858,"NS"
"RPS6KL1",112.518340202335,-0.0374194472836507,0.075742612697956,0.516147950409216,0.639466009352092,"NS"
"LOC100130987",12.6215385025336,0.0359832694256556,0.0699530812322765,0.516260892762811,0.639551548915971,"NS"
"TTBK1",14.9011085434596,0.0404899220908541,0.094443042379903,0.516295078619425,0.639551548915971,"NS"
"ATXN2",870.600269445533,-0.0211707696793367,0.0344137109998367,0.516432074797936,0.639624513629592,"NS"
"C11orf52",390.271936362005,-0.0344081512715347,0.0645986173190519,0.51641023635685,0.639624513629592,"NS"
"PSMB9",694.840482321895,0.0374206691981616,0.0758896105097375,0.516500390954924,0.639660762397566,"NS"
"DGAT1",1020.28816587548,0.0314408973472793,0.0562258257043567,0.516826678540933,0.640016466675161,"NS"
"ITM2B",9244.81609678122,-0.0253799350311829,0.0425307420984524,0.516931131014497,0.640070899240629,"NS"
"LRRC40",341.636732844238,0.0248682238726677,0.0415064783112099,0.516956858896211,0.640070899240629,"NS"
"PIGC",950.026169047621,-0.0249362224245184,0.0416458369079065,0.516987855921663,0.640070899240629,"NS"
"CLMN",1634.01851109458,-0.0330918837889703,0.0608017567612408,0.517168169747307,0.640148994153743,"NS"
"OAZ1",9196.50199120404,0.0266856852238205,0.0452541554921151,0.517153697671157,0.640148994153743,"NS"
"RWDD4A",543.266574999428,-0.0232255126099106,0.0383207025243478,0.517139016455958,0.640148994153743,"NS"
"CEP290",507.979006042293,-0.0293328972901679,0.0511245127825547,0.517225233730149,0.640171254532193,"NS"
"PCDHB5",85.997652431149,-0.0407011288575479,0.0972700786560742,0.517353526464689,0.640281664930347,"NS"
"UBE2MP1",93.6914621302818,0.0258148273486049,0.043512657518607,0.517696935099895,0.640658268026848,"NS"
"SNTB1",377.156600042579,-0.0361976738307494,0.0713000351821659,0.517886608029491,0.640844578193918,"NS"
"ODC1",1171.74057214996,0.0339114423648767,0.0634386502468232,0.517964204583319,0.640892184853791,"NS"
"PCDHB14",127.297412621306,0.0358869690380715,0.0702289895995769,0.518239526299528,0.641184416942037,"NS"
"CXCL12",2544.40513924617,-0.0359186450097735,0.0703772903499876,0.518328529443329,0.641244486463536,"NS"
"HTRA4",11.5066390603019,0.0400321893013274,0.0923401402988436,0.518366368948791,0.641244486463536,"NS"
"SERPINB8",222.800149003926,-0.0311019092354364,0.055674739726941,0.518504015062167,0.641366327171589,"NS"
"ALKBH1",269.593203521231,0.0221292378745293,0.0364026258860619,0.518683412676327,0.641539790323989,"NS"
"HAS1",20.6468223213995,-0.0419095717242352,0.114034902719362,0.519255119042679,0.64214993998476,"NS"
"SRD5A2",11.6045754283426,-0.0413983396442275,0.106920976738679,0.519233965641267,0.64214993998476,"NS"
"PTPRF",14147.0019719531,-0.0284458223408982,0.0494193440896651,0.519349454120846,0.642218117909986,"NS"
"C22orf26",10.7485953946866,0.0300385729768581,0.0531771404401896,0.519400834553015,0.642233172615711,"NS"
"FDXR",357.8093615087,-0.0354381183076644,0.0689506003584813,0.519441542159345,0.642235029218223,"NS"
"IGSF9B",36.259260115204,-0.0405204152754298,0.0976582137116559,0.5195819613971,0.642360159218558,"NS"
"TAB1",697.926399020153,0.0234503822620318,0.039027107559512,0.519679682344706,0.642432486339795,"NS"
"ALDH1A3",681.062225918238,-0.0384084185222817,0.0823488632665496,0.519759346426745,0.642434003909795,"NS"
"ZNF271",718.388517664781,0.0229422447024204,0.0380547055310358,0.519756471326908,0.642434003909795,"NS"
"OSBPL11",509.453456045816,0.0228129881113976,0.0378208299890046,0.519887762825523,0.642495770867211,"NS"
"ZBTB2",646.509034507253,0.0268338578372193,0.045937595682102,0.519862865181024,0.642495770867211,"NS"
"ZBTB43",429.333442240127,0.0235557649955778,0.0392654963758808,0.519984804949486,0.642567221626247,"NS"
"IFITM2",3019.49024460369,0.0340326364592255,0.064348425560827,0.520037148058854,0.642583429309202,"NS"
"C19orf55",115.136760510306,-0.0284516164509721,0.0496640272971759,0.520837918352778,0.64352435816389,"NS"
"KARS",2723.30550134734,0.0235488769499633,0.0393971561697853,0.521300404111524,0.64404720716124,"NS"
"NEK4",557.052405182878,-0.0261753272428241,0.0447557974555018,0.521490307823893,0.644233237742323,"NS"
"GPR83",8.62404209640685,-0.0407132258454632,0.101625648902545,0.52153572773072,0.64424076283515,"NS"
"HBA1",46.7790094167364,-0.042638724028546,0.133061926904157,0.521575351119568,0.64424112703134,"NS"
"LMAN1",4200.57960977483,0.0271738339043488,0.0469567414697211,0.521872798735497,0.644559927323093,"NS"
"KRT17",3955.37448073102,-0.0416393992103001,0.114218260567423,0.521956849394429,0.644615134946482,"NS"
"TTC39A",2626.10082425874,-0.0360231725205723,0.0720636770971515,0.522122731177945,0.644771387819518,"NS"
"GNPTG",1189.403385417,-0.0289470735463009,0.0510598399436521,0.522360423385341,0.645016289422227,"NS"
"MCRS1",999.545307127792,0.0211861730213454,0.0350223191193265,0.522634099033612,0.645305583498123,"NS"
"PECR",194.795147259427,-0.0308546087438353,0.0558527951579803,0.522760853892499,0.645413441936465,"NS"
"CR1",48.0791642799312,0.040310264915753,0.0988948103786209,0.522961205666195,0.645598394924483,"NS"
"SIGLEC9",55.9433575771876,0.0344770765738189,0.0666167188148948,0.522989481756174,0.645598394924483,"NS"
"MIER3",659.435468873972,0.0269422431013393,0.0466181959209582,0.523055184875458,0.645630847972638,"NS"
"NEK9",1880.44319343402,-0.0212283166189578,0.0351511945638408,0.523160772344671,0.645712523491415,"NS"
"IL7R",143.183708969759,-0.0402121393720975,0.098277176703059,0.523326474158063,0.645868377396462,"NS"
"COLEC11",14.2190916290932,-0.0399722202774561,0.0960955222429237,0.523443643101919,0.645947294998908,"NS"
"MPP6",62.56129829092,-0.0375159716287414,0.0793730708203238,0.523469283994292,0.645947294998908,"NS"
"ELOF1",963.91072656612,0.0272367616382556,0.0473331312605668,0.523523389451237,0.645965399412528,"NS"
"CENPV",158.979424939956,-0.0392890697734031,0.0905116927452173,0.523623081407043,0.646039745162971,"NS"
"FAM160A1",145.792140839608,0.0351016847278746,0.0690829911123609,0.52383148601761,0.646248197955601,"NS"
"C3AR1",388.538736021631,0.0332379652873975,0.0628702607545771,0.524039452612053,0.646456079014839,"NS"
"P2RY10",55.1719576472019,0.0397290674427617,0.0945177824297675,0.524134726519801,0.646524921319342,"NS"
"RASSF7",684.022424072073,0.0357940373798143,0.0719359966139647,0.524399262248807,0.646802523522152,"NS"
"C20orf111",901.802770697136,-0.0230250799598729,0.0387217132725007,0.524491435400585,0.64686750514207,"NS"
"GPD2",1979.96658470722,0.0316929966769777,0.058536456330801,0.524873610893899,0.647290116694494,"NS"
"GPBAR1",12.6232543279026,-0.0363751903731935,0.074607403140184,0.525012550392528,0.647412721166817,"NS"
"BSPRY",1097.14350850655,-0.0335393498487316,0.0640958188262988,0.525131282464768,0.647510390519787,"NS"
"IFT52",765.302892856032,0.0222356278848845,0.0372623484204864,0.525176883160289,0.647517877694467,"NS"
"C17orf72",74.0580850884452,0.0371047720743327,0.0782194480311403,0.525493743063459,0.647828265531898,"NS"
"KANK2",1451.18078942004,0.0272359656691023,0.0476211657084429,0.525507721896579,0.647828265531898,"NS"
"CTNNAL1",445.500017948802,0.0307571280519049,0.0561685530240976,0.525695735454674,0.648011275677855,"NS"
"PTAFR",119.733549033725,0.0365289930707553,0.0756699542776981,0.525952514949849,0.648279017862563,"NS"
"ABHD12",1797.72807666959,0.0292536903363766,0.0524161689598124,0.526042895399385,0.648341634906126,"NS"
"NAIP",86.4009841498208,-0.0344771811481204,0.0675135461907032,0.526085779055157,0.648345707696549,"NS"
"GAS8",523.245051920291,-0.0284894739585328,0.0505966378041037,0.526137615974429,0.648360813005124,"NS"
"GLTPD1",691.398803482235,-0.0305437284484648,0.055757986719319,0.526470760836938,0.648682185674107,"NS"
"POLD1",547.891986689258,-0.030568539014261,0.0558244267942725,0.526477605673479,0.648682185674107,"NS"
"LILRB5",55.8949937036464,0.0385849748524042,0.0875579271303314,0.52675151785417,0.648970864468197,"NS"
"PAPD5",445.225691524649,0.0307205468337922,0.0563500019778578,0.527109111602385,0.649362589844226,"NS"
"C2orf24",1748.79840588471,0.0207916206651217,0.0347176034157562,0.52721233215439,0.649392075571175,"NS"
"MAP2K6",118.451180895782,-0.0352284510762418,0.0706519626251816,0.527206866402329,0.649392075571175,"NS"
"PIGF",308.766698564387,0.0228208452801609,0.0386432144242836,0.527457296761908,0.649574432418377,"NS"
"PYROXD2",158.170235064135,-0.0358459033322906,0.0732640248693454,0.527501983441441,0.649574432418377,"NS"
"RPS6KA4",676.916489635049,0.0271531067910501,0.0477318696236993,0.527518996060171,0.649574432418377,"NS"
"SIGLEC12",10.4440257086156,-0.0408360682136748,0.110721484120227,0.527462227949879,0.649574432418377,"NS"
"MOBKL2A",1165.80096432629,0.0202387062954504,0.0337256056488427,0.527667267371662,0.649708170987312,"NS"
"LMBRD1",1097.57370624871,-0.0237893605995977,0.0406175024032794,0.527835413536505,0.64986635919891,"NS"
"CCNE1",187.629993863705,-0.0383735099505939,0.0868810405631537,0.527948806263512,0.649957116744521,"NS"
"MRPS28",339.104858923275,0.0293706877128444,0.0531128466031582,0.528372866759884,0.650430294611382,"NS"
"PCDHB6",53.6200582072132,-0.0391074822825406,0.0928619259627366,0.52854788492551,0.650596851740666,"NS"
"SLC22A18AS",22.260489858144,-0.0387499083809689,0.0902548631086131,0.528896948385695,0.650977602487495,"NS"
"C6orf89",2724.52939364796,-0.0200785916192136,0.0335596581344485,0.529121279243085,0.65110694676089,"NS"
"RPUSD3",525.188534460196,0.0264831585984099,0.0464654864107289,0.529093061587818,0.65110694676089,"NS"
"SNX15",463.149554754113,0.0228730475977003,0.0389199307296605,0.529043738437199,0.65110694676089,"NS"
"C20orf196",60.7191196258795,0.0279769899799058,0.0498856685967341,0.529216352493815,0.651175022173904,"NS"
"ZBTB17",471.922756549216,0.0262016446210741,0.0458912563467568,0.529418229618191,0.651374494470151,"NS"
"PAEP",12.7883891178804,-0.0422339495820931,0.150611146548563,0.529463003269388,0.651380657645951,"NS"
"CIZ1",1774.08407993027,-0.0196476167992614,0.0328129978887871,0.529731424805041,0.651559482898166,"NS"
"HNRNPR",3238.21090048114,-0.0167149331360032,0.0275071843979627,0.529691042074677,0.651559482898166,"NS"
"IGFBP6",205.23886047078,-0.0371715751367377,0.0805880242432247,0.529767459417659,0.651559482898166,"NS"
"SLC35A4",2184.86458579841,0.0180834832106389,0.0299495149275643,0.529683917319528,0.651559482898166,"NS"
"REL",147.304843738707,0.035948897989313,0.0747397390440252,0.530196286400631,0.652019178435212,"NS"
"TLR3",171.041728147216,-0.0353490161387373,0.072172359548404,0.530220833644799,0.652019178435212,"NS"
"C11orf95",457.221599414076,-0.0265102691796303,0.0467055289028721,0.530352317594255,0.652131910712467,"NS"
"DICER1",1833.03494211873,-0.0278813515912987,0.0498517209216045,0.530413213944171,0.65215783664486,"NS"
"COPS2",1700.26501294194,-0.0230759634129516,0.0394933465835979,0.530560604690713,0.652241145623907,"NS"
"STON1.GTF2A1L",6.17973497166206,-0.0416351558280473,0.132141076990807,0.530552816363348,0.652241145623907,"NS"
"BBS1",939.859603463937,0.0270189583083183,0.0479101377721848,0.530758637634052,0.652422949698723,"NS"
"SLC39A6",25525.3277137747,-0.0373266327228103,0.0819821117726665,0.530788147892978,0.652422949698723,"NS"
"C17orf87",25.8085441597693,-0.0360373532099197,0.0753999238646548,0.530845906490827,0.652444987561992,"NS"
